,CHE 201,MTH 201,MEE 203,MEE 205,CSC 201,EEE 203,EEE 291,MSE 201,gpa
2508,36,29,60,52,57,22,88,91,2.090909090909091
2509,88,43,53,43,58,24,80,84,2.590909090909091
2510,51,63,86,24,61,75,79,86,3.727272727272727
2511,52,64,61,26,77,73,83,35,3.090909090909091
2512,21,31,69,30,34,87,26,20,1.0454545454545454
2513,33,29,42,67,67,20,46,75,1.9545454545454546
2514,27,34,68,62,56,39,26,20,1.3181818181818181
2515,39,59,50,54,56,72,60,20,2.5
2516,70,40,26,65,58,44,72,59,2.590909090909091
2517,24,44,52,70,74,80,56,31,2.6363636363636362
2518,38,35,87,56,36,87,48,29,1.6363636363636365
2519,78,69,73,83,62,74,67,48,4.2272727272727275
2520,65,74,38,20,28,37,52,87,2.272727272727273
2521,90,86,58,88,70,25,76,78,4.136363636363637
2522,77,41,44,60,45,77,80,60,3.227272727272727
2523,41,60,49,87,73,66,48,88,3.727272727272727
2524,77,23,88,83,37,37,56,29,1.9545454545454546
2525,69,79,90,39,53,66,61,72,3.727272727272727
2526,70,80,21,39,73,79,23,62,3.5
2527,90,85,53,70,64,74,58,83,4.590909090909091
2528,91,46,68,25,37,71,85,79,3.0
2529,80,62,49,24,78,39,90,51,2.909090909090909
2530,91,85,76,77,71,80,32,50,4.5
2531,30,72,65,21,51,45,83,77,2.8636363636363638
2532,36,26,35,72,47,74,60,46,2.090909090909091
2533,30,23,26,73,70,69,69,73,2.772727272727273
2534,64,49,79,21,53,65,25,77,3.0
2535,56,60,29,70,72,60,63,76,3.909090909090909
2536,59,69,47,85,43,40,91,81,3.1818181818181817
2537,34,59,41,22,74,40,91,44,1.8181818181818181
2538,70,79,42,22,50,51,56,79,3.3181818181818183
2539,54,60,75,82,41,54,86,23,3.0454545454545454
2540,37,22,47,55,79,85,41,85,2.6818181818181817
2541,44,46,49,66,56,23,37,91,2.3181818181818183
2542,59,32,86,59,33,73,54,26,2.090909090909091
2543,62,22,74,22,89,57,51,23,2.227272727272727
2544,34,30,40,46,81,25,85,42,1.4090909090909092
2545,61,74,50,39,24,35,38,62,2.272727272727273
2546,45,61,35,36,60,59,27,52,2.3636363636363638
2547,42,37,36,27,24,71,90,68,1.5909090909090908
2548,39,21,80,29,66,23,78,35,1.2272727272727273
2549,52,78,89,82,39,21,64,75,3.3181818181818183
2550,62,45,64,35,28,57,29,84,2.3636363636363638
2551,83,43,71,34,88,76,91,29,2.909090909090909
2552,85,72,63,24,20,51,51,72,3.1818181818181817
2553,21,62,35,84,24,84,89,39,2.3181818181818183
2554,64,53,65,50,27,41,81,26,2.227272727272727
2555,56,58,90,30,53,45,60,65,2.8181818181818183
2556,56,87,28,26,57,87,59,31,2.5454545454545454
2557,28,38,77,31,62,39,50,73,1.8181818181818181
2558,22,90,76,48,44,89,64,54,3.0454545454545454
2559,75,87,89,66,37,87,55,31,3.409090909090909
2560,42,59,38,80,38,30,77,67,2.1363636363636362
2561,85,20,52,23,34,90,41,24,1.6818181818181819
2562,35,48,83,24,61,65,89,20,2.1363636363636362
2563,57,58,63,44,32,75,42,39,2.1818181818181817
2564,42,88,55,61,52,80,20,70,3.6363636363636362
2565,83,85,51,69,32,45,76,77,3.590909090909091
2566,23,48,68,75,31,29,57,73,2.227272727272727
2567,44,84,35,34,91,32,23,51,2.1363636363636362
2568,53,21,87,82,45,33,67,69,2.5454545454545454
2569,75,25,77,28,58,38,66,27,1.7272727272727273
2570,64,27,48,35,63,68,71,66,2.590909090909091
2571,80,80,32,32,45,48,76,85,3.0454545454545454
2572,20,86,29,56,61,64,79,48,2.909090909090909
2573,35,73,40,91,59,58,24,86,3.1818181818181817
2574,50,50,43,74,80,34,24,45,2.6818181818181817
2575,90,45,53,86,47,90,85,85,3.8636363636363638
2576,29,39,88,24,87,40,87,46,1.7727272727272727
2577,76,36,91,21,43,32,88,51,1.9090909090909092
2578,40,28,66,72,36,63,34,20,1.7272727272727273
2579,56,21,79,42,84,50,26,63,2.6363636363636362
2580,27,60,36,52,76,90,68,39,2.6818181818181817
2581,37,37,88,49,35,24,79,52,1.3636363636363635
2582,77,31,49,57,46,53,44,65,2.5454545454545454
2583,65,24,25,70,22,48,45,47,1.8636363636363635
2584,36,53,36,50,89,87,58,59,2.8636363636363638
2585,21,44,33,26,83,32,66,75,1.7272727272727273
2586,26,88,44,21,27,54,72,41,1.7727272727272727
2587,81,68,52,91,21,58,74,67,3.5454545454545454
2588,21,72,67,38,76,83,37,28,2.6363636363636362
2589,86,66,62,75,29,40,41,27,2.6363636363636362
2590,45,86,50,34,53,64,24,83,3.090909090909091
2591,21,66,86,36,20,83,91,64,2.6363636363636362
2592,22,74,68,73,53,80,88,89,3.9545454545454546
2593,87,29,89,48,71,32,39,32,2.090909090909091
2594,36,50,66,66,53,44,61,90,2.8636363636363638
2595,71,88,86,81,87,80,54,53,4.636363636363637
2596,59,55,78,50,25,80,80,91,3.409090909090909
2597,31,71,84,33,28,72,34,32,2.0454545454545454
2598,70,64,29,88,38,38,49,30,2.1818181818181817
2599,62,40,52,33,75,68,69,58,2.8181818181818183
2600,29,54,71,65,27,21,21,28,1.5454545454545454
2601,34,45,31,49,91,66,80,78,2.772727272727273
2602,60,26,44,35,63,62,40,72,2.4545454545454546
2603,80,29,34,59,24,56,53,36,1.6363636363636365
2604,26,56,86,31,89,22,26,82,2.3636363636363638
2605,69,71,47,83,23,61,76,25,3.090909090909091
2606,53,26,37,50,91,21,40,83,2.227272727272727
2607,80,55,34,69,28,27,62,26,1.9545454545454546
2608,54,72,53,22,70,28,24,52,2.6818181818181817
2609,60,51,31,51,50,36,85,60,2.6818181818181817
2610,45,54,36,49,26,81,85,70,2.6818181818181817
2611,35,45,33,88,82,87,68,88,3.272727272727273
2612,63,34,35,40,21,68,86,40,1.5909090909090908
2613,83,69,88,49,44,61,43,63,3.409090909090909
2614,82,91,36,37,45,82,54,77,3.3636363636363638
2615,36,58,86,24,86,66,72,84,3.1363636363636362
2616,91,68,55,55,31,77,33,39,2.772727272727273
2617,76,41,46,22,72,21,26,25,1.7272727272727273
2618,27,61,42,36,30,28,20,48,1.0909090909090908
2619,68,85,42,28,21,43,28,49,1.9545454545454546
2620,55,90,35,85,23,41,31,52,2.5454545454545454
2621,20,47,55,42,26,67,50,83,2.1363636363636362
2622,70,54,37,35,51,32,32,65,2.1818181818181817
2623,58,58,81,79,22,51,52,32,2.6363636363636362
2624,33,91,79,44,49,83,30,23,2.4545454545454546
2625,61,78,47,79,88,38,56,87,3.8181818181818183
2626,79,89,44,57,25,67,81,70,3.5454545454545454
2627,38,41,77,89,34,83,91,51,2.6363636363636362
2628,68,44,47,29,71,73,39,91,2.9545454545454546
2629,44,35,84,57,53,71,75,38,2.3181818181818183
2630,34,61,62,35,77,52,57,86,3.0
2631,27,50,28,88,53,73,42,82,3.0454545454545454
2632,77,90,62,38,72,37,76,24,2.8636363636363638
2633,77,91,84,59,38,31,86,73,3.3636363636363638
2634,35,46,58,73,28,38,31,60,1.8636363636363635
2635,70,79,20,75,54,26,64,67,3.409090909090909
2636,30,50,75,56,76,68,39,71,3.3181818181818183
2637,68,42,33,55,31,91,49,26,1.9090909090909092
2638,57,73,70,73,29,44,37,58,3.0
2639,81,56,56,41,56,38,57,41,2.3181818181818183
2640,61,69,72,87,90,28,28,80,3.772727272727273
2641,59,38,76,80,82,78,35,55,3.3181818181818183
2642,70,63,60,34,85,56,56,78,3.6818181818181817
2643,81,78,72,49,87,56,61,48,3.8636363636363638
2644,71,47,33,68,77,35,38,34,2.272727272727273
2645,52,53,68,40,89,87,33,84,3.5
2646,23,25,60,22,52,88,82,42,1.8181818181818181
2647,48,86,65,37,68,20,44,73,2.8181818181818183
2648,30,22,53,83,85,53,20,78,2.727272727272727
2649,65,83,86,46,58,21,26,48,2.8636363636363638
2650,42,48,61,42,42,52,65,74,2.409090909090909
2651,32,86,32,71,37,74,71,58,2.909090909090909
2652,75,33,85,59,42,29,45,81,2.4545454545454546
2653,26,56,36,30,24,21,42,32,0.5909090909090909
2654,56,45,38,48,66,86,37,65,2.8181818181818183
2655,44,78,37,65,44,36,79,21,1.9545454545454546
2656,77,40,82,74,79,42,38,74,3.5
2657,58,68,32,30,41,22,86,68,2.0454545454545454
2658,20,80,90,78,62,63,61,78,4.0
2659,53,73,50,79,69,47,52,81,3.909090909090909
2660,75,21,66,60,55,69,39,66,3.090909090909091
2661,23,76,56,66,39,43,29,86,2.5454545454545454
2662,39,32,47,45,23,76,28,58,1.5454545454545454
2663,67,34,88,65,82,91,69,62,3.6363636363636362
2664,85,28,72,69,79,41,57,77,3.3181818181818183
2665,37,43,69,64,75,50,75,61,2.9545454545454546
2666,46,22,53,91,69,59,21,21,2.1818181818181817
2667,56,22,45,74,86,69,29,37,2.5
2668,67,25,47,50,21,91,47,63,2.4545454545454546
2669,89,45,90,27,38,48,77,30,2.0
2670,30,80,72,20,38,50,54,22,1.9090909090909092
2671,24,85,88,28,76,69,65,53,3.1818181818181817
2672,84,88,62,61,27,45,78,72,3.6818181818181817
2673,83,70,67,48,46,28,41,71,3.227272727272727
2674,82,33,85,30,38,21,28,40,1.2727272727272727
2675,41,38,31,62,91,44,42,37,1.5454545454545454
2676,58,32,49,54,42,53,64,62,2.272727272727273
2677,24,78,79,70,69,74,60,29,3.4545454545454546
2678,61,58,70,60,81,84,61,60,4.181818181818182
2679,34,55,90,29,36,29,64,37,1.1818181818181819
2680,49,58,52,20,67,48,67,68,2.6363636363636362
2681,71,64,71,83,66,46,84,38,3.590909090909091
2682,81,90,45,23,31,40,63,21,2.090909090909091
2683,79,36,78,45,45,80,89,85,3.272727272727273
2684,41,68,88,63,88,27,61,86,3.409090909090909
2685,76,32,50,44,46,27,61,81,2.227272727272727
2686,44,80,68,28,47,49,25,31,1.9545454545454546
2687,80,40,22,63,44,44,39,64,2.227272727272727
2688,34,20,25,38,87,58,61,38,1.2727272727272727
2689,80,59,24,72,55,58,55,78,3.5454545454545454
2690,86,71,87,52,38,23,26,40,2.590909090909091
2691,41,28,34,79,57,69,20,54,2.1818181818181817
2692,32,81,59,26,61,40,34,32,1.8636363636363635
2693,31,40,22,45,22,29,27,48,0.7272727272727273
2694,84,67,72,43,91,65,71,63,4.0
2695,62,20,81,73,54,67,54,34,2.772727272727273
2696,85,40,51,83,46,86,65,60,3.5
2697,83,64,36,77,67,73,20,20,3.3181818181818183
2698,44,57,69,30,77,35,25,76,2.409090909090909
2699,82,22,85,55,54,36,31,62,2.5
2700,39,40,80,68,57,57,33,71,2.6818181818181817
2701,25,24,79,68,47,28,47,67,1.9090909090909092
2702,56,70,39,74,46,51,84,54,3.3181818181818183
2703,80,45,43,29,65,90,39,63,2.909090909090909
2704,26,83,57,46,83,42,51,40,2.5454545454545454
2705,66,46,69,86,79,49,43,67,3.5
2706,52,25,81,37,47,20,65,27,1.3181818181818181
2707,39,47,51,78,40,27,28,70,2.1363636363636362
2708,79,64,29,49,72,74,73,35,3.272727272727273
2709,59,62,50,30,73,35,71,69,2.8636363636363638
2710,88,47,21,91,68,76,51,42,3.227272727272727
2711,56,35,78,29,54,44,64,85,2.272727272727273
2712,51,64,72,71,81,39,86,68,3.727272727272727
2713,88,53,61,41,86,24,43,65,3.0
2714,25,71,87,38,61,82,29,46,2.8636363636363638
2715,43,36,66,29,32,44,61,63,1.3636363636363635
2716,58,34,85,49,42,90,33,76,2.6363636363636362
2717,23,33,68,80,78,62,22,26,2.272727272727273
2718,26,83,86,62,57,78,33,81,3.6818181818181817
2719,31,75,41,53,44,42,35,90,2.3636363636363638
2720,73,79,78,56,29,48,84,25,2.9545454545454546
2721,72,88,90,43,65,49,88,49,3.5
2722,44,88,84,33,62,74,55,74,3.5454545454545454
2723,66,28,80,45,81,69,79,32,2.727272727272727
2724,26,36,60,80,66,47,84,63,2.6363636363636362
2725,87,90,25,44,39,64,81,22,2.5
2726,45,37,70,83,27,89,68,74,2.9545454545454546
2727,44,51,54,30,63,45,68,72,2.6363636363636362
2728,28,32,22,58,82,76,59,26,1.9090909090909092
2729,41,47,38,32,37,75,51,23,1.3181818181818181
2730,88,35,34,57,58,33,42,20,1.5454545454545454
2731,79,23,44,64,39,86,29,40,2.1363636363636362
2732,75,87,41,52,48,53,80,42,3.1363636363636362
2733,41,33,40,51,70,70,68,42,2.3181818181818183
2734,91,67,53,55,25,66,63,78,3.5
2735,45,67,26,66,32,22,53,41,1.8181818181818181
2736,35,31,90,86,64,30,56,32,1.8181818181818181
2737,75,41,76,72,43,60,49,66,3.3181818181818183
2738,48,55,81,78,56,53,53,54,3.3181818181818183
2739,70,90,44,67,58,60,52,23,3.3181818181818183
2740,20,72,44,75,63,48,60,89,3.3636363636363638
2741,23,21,56,46,25,27,32,32,0.5454545454545454
2742,91,35,80,84,73,36,34,88,3.1818181818181817
2743,86,64,77,60,65,74,47,28,3.727272727272727
2744,31,80,39,85,44,83,50,79,3.227272727272727
2745,54,84,36,25,26,78,47,49,2.3636363636363638
2746,72,70,64,53,20,40,65,60,3.227272727272727
2747,65,68,82,31,33,42,39,87,2.5454545454545454
2748,22,22,61,56,67,25,33,59,1.7272727272727273
2749,55,26,26,54,74,52,88,88,2.8181818181818183
2750,25,49,90,48,37,27,32,37,1.0909090909090908
2751,27,43,68,72,21,71,42,35,1.9545454545454546
2752,56,25,63,75,60,67,71,22,2.772727272727273
2753,84,30,43,49,71,21,37,72,2.409090909090909
2754,44,51,86,31,48,50,78,35,2.0454545454545454
2755,28,29,40,51,90,69,61,67,2.4545454545454546
2756,56,72,36,59,44,40,45,40,2.227272727272727
2757,22,79,48,50,81,46,64,66,3.1818181818181817
2758,21,21,74,26,55,20,50,37,1.0
2759,88,28,30,23,77,55,20,89,2.4545454545454546
2760,31,68,23,89,40,73,53,56,2.772727272727273
2761,43,24,62,34,91,55,34,59,2.0
2762,46,20,21,82,59,43,57,82,2.3181818181818183
2763,32,62,59,44,64,22,35,50,2.090909090909091
2764,51,87,74,81,62,62,45,77,4.318181818181818
2765,25,27,82,64,55,66,43,56,2.409090909090909
2766,75,88,57,77,52,74,82,66,4.409090909090909
2767,30,45,62,49,80,78,89,59,3.0
2768,65,73,89,82,65,84,88,44,4.181818181818182
2769,27,23,89,29,52,31,53,51,1.4090909090909092
2770,25,72,70,62,59,90,85,62,3.772727272727273
2771,45,54,46,51,50,33,69,47,2.272727272727273
2772,72,52,39,46,68,70,57,53,3.272727272727273
2773,36,74,40,20,88,66,62,31,2.409090909090909
2774,49,26,84,52,66,56,32,37,2.090909090909091
2775,68,35,69,34,21,62,25,26,1.4545454545454546
2776,22,36,87,29,63,45,78,31,1.5
2777,64,66,27,27,42,42,30,33,1.5454545454545454
2778,41,83,67,47,86,33,84,60,3.1363636363636362
2779,59,27,21,42,57,49,38,80,1.9090909090909092
2780,71,73,24,78,29,25,80,46,2.772727272727273
2781,63,63,71,88,90,36,74,27,3.3181818181818183
2782,27,91,29,60,57,87,66,74,3.409090909090909
2783,71,34,90,85,77,47,86,90,3.6818181818181817
2784,50,83,41,20,41,32,32,60,2.090909090909091
2785,88,79,52,45,66,64,89,39,3.4545454545454546
2786,35,21,76,82,30,78,72,40,2.1818181818181817
2787,21,32,61,29,51,52,22,64,1.7272727272727273
2788,73,71,66,65,85,58,74,60,4.363636363636363
2789,48,82,24,62,53,35,57,66,2.8181818181818183
2790,32,26,26,83,49,53,47,28,1.4545454545454546
2791,43,40,80,48,69,68,74,86,3.0454545454545454
2792,82,42,41,47,28,67,37,46,2.0454545454545454
2793,90,58,20,38,88,34,48,24,2.0
2794,85,60,35,75,30,77,86,81,3.6818181818181817
2795,76,45,71,68,45,49,25,46,2.8636363636363638
2796,71,39,60,21,77,27,61,85,2.590909090909091
2797,22,60,44,86,30,44,45,53,2.1363636363636362
2798,78,79,42,22,85,57,27,32,2.772727272727273
2799,71,88,81,64,72,44,63,67,4.136363636363637
2800,30,84,39,48,35,65,60,21,1.9090909090909092
2801,68,67,69,31,61,73,37,66,3.409090909090909
2802,24,53,33,75,70,89,45,59,3.090909090909091
2803,23,78,49,90,36,87,50,91,3.272727272727273
2804,35,21,43,69,31,56,68,91,1.9090909090909092
2805,20,68,86,72,57,34,90,78,3.1818181818181817
2806,25,90,39,21,32,59,69,24,1.5
2807,33,37,83,88,51,43,48,33,1.7727272727272727
2808,24,78,53,72,51,55,36,40,2.8181818181818183
2809,61,65,33,30,78,26,84,65,2.727272727272727
2810,77,56,38,21,85,71,61,81,3.4545454545454546
2811,40,26,44,32,76,30,49,29,1.0
2812,80,54,89,63,56,22,39,61,3.1818181818181817
2813,53,90,89,87,54,79,64,59,4.136363636363637
2814,72,87,67,39,39,30,57,40,2.227272727272727
2815,82,78,67,63,61,40,48,80,3.9545454545454546
2816,47,77,57,29,90,74,52,54,3.3636363636363638
2817,75,59,87,38,63,43,30,56,2.772727272727273
2818,75,59,60,45,21,66,25,26,2.409090909090909
2819,87,61,68,62,23,91,44,70,3.727272727272727
2820,47,35,41,82,20,26,91,35,1.2727272727272727
2821,41,33,52,55,27,31,60,70,1.6818181818181819
2822,74,31,72,35,20,25,64,38,1.3181818181818181
2823,54,51,24,91,79,51,43,24,2.772727272727273
2824,86,21,26,82,45,52,78,76,2.9545454545454546
2825,29,40,70,20,54,34,64,50,1.6363636363636365
2826,77,61,31,50,20,60,46,69,3.0
2827,28,67,79,38,39,61,91,22,1.9545454545454546
2828,33,75,88,51,25,50,48,62,2.8181818181818183
2829,29,86,52,31,39,65,25,84,2.409090909090909
2830,29,73,23,56,31,76,37,41,2.1363636363636362
2831,43,69,30,46,66,58,77,70,3.0
2832,27,65,22,87,48,26,86,50,2.3181818181818183
2833,45,41,64,35,52,77,81,45,2.409090909090909
2834,60,25,21,40,54,66,56,81,2.4545454545454546
2835,77,29,41,33,71,31,64,43,1.7727272727272727
2836,50,62,74,37,79,47,70,41,2.909090909090909
2837,40,72,27,31,61,76,37,47,2.5454545454545454
2838,69,70,65,37,73,33,75,70,3.409090909090909
2839,51,28,45,28,36,38,79,35,0.8181818181818182
2840,54,20,88,53,38,60,69,82,2.6818181818181817
2841,74,84,90,83,52,60,87,46,4.181818181818182
2842,71,57,29,52,48,28,38,45,2.1818181818181817
2843,21,34,65,54,32,87,52,21,1.5909090909090908
2844,74,43,51,43,83,25,84,44,2.3181818181818183
2845,66,88,84,73,85,65,42,82,4.545454545454546
2846,28,53,78,58,58,56,27,45,2.5
2847,89,51,25,23,20,86,29,25,1.9090909090909092
2848,72,78,27,36,32,49,79,91,2.772727272727273
2849,88,40,28,74,79,24,68,57,2.8181818181818183
2850,89,85,47,85,84,26,84,34,3.3636363636363638
2851,21,48,39,45,91,76,86,58,2.6363636363636362
2852,61,90,71,81,91,89,66,67,4.681818181818182
2853,77,22,62,24,38,22,41,26,1.0909090909090908
2854,63,84,64,50,51,72,53,31,3.4545454545454546
2855,59,32,88,54,82,54,37,67,2.909090909090909
2856,74,36,35,25,71,88,41,88,2.772727272727273
2857,73,33,84,46,81,55,81,45,3.0
2858,37,74,84,79,46,76,76,37,3.227272727272727
2859,49,48,30,85,89,74,87,87,3.590909090909091
2860,61,51,62,65,51,89,50,34,3.227272727272727
2861,41,87,53,73,90,91,55,24,3.5
2862,23,78,89,78,82,41,23,58,3.272727272727273
2863,23,84,31,69,39,48,87,87,2.6363636363636362
2864,84,77,27,72,83,47,79,87,4.136363636363637
2865,20,30,91,76,30,61,37,29,1.6818181818181819
2866,88,91,76,56,84,56,30,37,3.5454545454545454
2867,26,65,64,66,59,83,60,22,2.909090909090909
2868,34,74,25,81,61,69,41,26,2.727272727272727
2869,40,41,73,82,23,85,21,87,2.8181818181818183
2870,85,57,62,32,37,38,84,89,2.5
2871,78,24,75,84,39,86,44,69,3.090909090909091
2872,80,64,36,65,38,65,87,68,3.272727272727273
2873,29,74,54,89,67,67,44,24,3.0
2874,22,26,42,55,34,47,79,54,1.4090909090909092
2875,30,23,63,63,82,87,21,41,2.409090909090909
2876,60,36,85,91,62,47,68,83,3.3636363636363638
2877,77,63,82,71,65,86,32,30,3.772727272727273
2878,49,74,52,31,67,61,47,34,2.6363636363636362
2879,70,63,28,30,75,53,67,56,3.090909090909091
2880,41,32,27,27,73,91,65,26,1.6818181818181819
2881,88,46,91,39,71,45,68,86,3.3181818181818183
2882,22,78,29,37,79,41,75,68,2.5
2883,22,43,33,71,85,63,67,81,2.9545454545454546
2884,31,87,90,32,76,87,74,78,3.6363636363636362
2885,41,49,30,26,48,33,50,64,1.4545454545454546
2886,68,23,47,85,81,55,57,45,2.909090909090909
2887,36,67,27,70,32,66,85,80,2.8636363636363638
2888,85,58,77,31,83,85,78,53,3.6818181818181817
2889,44,28,33,77,66,21,20,68,1.9090909090909092
2890,65,48,42,64,90,46,25,56,2.909090909090909
2891,86,44,24,71,65,60,69,33,2.8181818181818183
2892,49,83,59,64,88,59,76,74,4.0
2893,32,39,56,69,28,88,70,52,2.1363636363636362
2894,62,91,91,72,39,28,36,71,3.272727272727273
2895,89,52,76,27,62,40,26,34,2.3636363636363638
2896,43,67,58,69,70,57,37,61,3.3181818181818183
2897,29,79,57,50,53,46,52,70,3.090909090909091
2898,72,41,52,89,38,60,26,45,2.6363636363636362
2899,25,25,66,33,88,80,39,35,1.7272727272727273
2900,77,87,39,88,83,49,91,74,4.136363636363637
2901,88,57,30,64,47,71,85,76,3.6363636363636362
2902,65,24,68,52,23,53,46,53,2.227272727272727
2903,80,36,70,54,50,38,26,75,2.6363636363636362
2904,75,49,52,77,75,85,91,36,3.590909090909091
2905,63,50,86,31,83,89,69,61,3.6363636363636362
2906,50,39,83,38,83,71,90,89,3.1363636363636362
2907,24,85,20,61,61,32,31,67,2.5454545454545454
2908,90,34,33,49,81,81,39,20,2.3181818181818183
2909,30,25,51,73,66,44,28,27,1.6363636363636365
2910,25,73,67,55,35,42,22,87,2.5
2911,61,28,59,34,86,39,69,30,1.6818181818181819
2912,81,21,53,32,75,58,83,63,2.8181818181818183
2913,79,34,87,85,31,45,69,77,2.9545454545454546
2914,37,68,81,91,52,71,70,37,3.1818181818181817
2915,82,39,88,55,52,48,89,37,2.4545454545454546
2916,71,41,26,56,87,21,70,30,2.1818181818181817
2917,86,49,63,20,53,69,66,65,3.090909090909091
2918,28,53,63,91,79,28,47,71,3.0454545454545454
2919,85,63,49,56,87,45,82,64,3.727272727272727
2920,88,76,67,71,91,67,25,44,4.0
2921,52,85,40,71,33,20,46,69,2.727272727272727
2922,36,69,68,47,21,40,29,41,1.6363636363636365
2923,44,61,45,72,85,78,37,89,3.772727272727273
2924,26,24,74,75,53,63,35,20,2.090909090909091
2925,23,37,29,82,48,48,57,33,1.3636363636363635
2926,29,63,68,40,34,21,65,57,1.8181818181818181
2927,77,38,64,69,73,30,56,56,2.8181818181818183
2928,22,21,35,70,49,68,53,89,2.3181818181818183
2929,80,31,30,43,71,87,85,74,3.090909090909091
2930,58,51,87,71,57,60,77,69,3.8181818181818183
2931,91,55,91,20,21,56,23,26,2.090909090909091
2932,43,89,59,81,35,84,46,84,3.4545454545454546
2933,74,23,64,91,37,89,72,80,3.3181818181818183
2934,48,87,28,70,56,26,87,85,3.1818181818181817
2935,43,90,47,76,22,49,32,28,2.1818181818181817
2936,62,50,70,36,35,86,53,87,3.0454545454545454
2937,88,61,73,38,59,63,59,31,2.9545454545454546
2938,50,29,41,25,59,40,22,49,1.3181818181818181
2939,87,40,25,44,58,85,34,73,2.772727272727273
2940,56,44,65,78,84,89,32,48,3.272727272727273
2941,40,26,35,45,78,52,61,87,2.3636363636363638
2942,38,27,40,71,51,84,84,52,2.5
2943,44,73,20,79,69,46,75,35,2.772727272727273
2944,60,82,72,84,58,56,72,25,3.6363636363636362
2945,61,41,28,30,79,22,42,32,1.4545454545454546
2946,61,52,26,44,34,32,25,29,1.2272727272727273
2947,20,54,40,21,76,59,80,71,2.6363636363636362
2948,59,79,87,55,70,60,75,32,3.6363636363636362
2949,36,55,26,46,83,27,33,83,2.1818181818181817
2950,53,49,89,91,61,24,81,39,2.6818181818181817
2951,83,89,73,26,76,83,27,54,3.8181818181818183
2952,87,79,72,68,90,90,48,30,4.045454545454546
2953,36,37,29,80,49,35,33,87,1.6363636363636365
2954,83,91,70,68,58,80,66,53,4.2727272727272725
2955,65,26,44,54,84,55,36,49,2.409090909090909
2956,60,75,89,20,39,39,55,21,2.0454545454545454
2957,41,60,72,21,64,82,89,37,2.772727272727273
2958,37,39,76,26,83,82,53,86,2.6363636363636362
2959,54,78,44,39,33,49,70,62,2.4545454545454546
2960,27,78,86,89,20,71,48,49,3.090909090909091
2961,41,65,41,81,27,51,61,35,2.227272727272727
2962,87,33,62,20,68,90,42,69,2.8636363636363638
2963,89,72,48,35,38,46,51,90,2.8636363636363638
2964,58,38,44,60,91,70,74,22,2.6363636363636362
2965,49,37,81,56,22,51,66,89,2.409090909090909
2966,88,86,77,27,85,25,77,86,3.6363636363636362
2967,54,33,60,29,76,43,48,29,1.6818181818181819
2968,88,44,41,59,87,52,22,75,3.1363636363636362
2969,57,86,87,81,55,43,62,55,3.590909090909091
2970,25,90,84,27,69,27,22,42,2.0454545454545454
2971,49,28,68,64,34,41,91,87,2.227272727272727
2972,76,73,79,76,43,89,60,60,4.2727272727272725
2973,47,48,62,54,38,52,72,60,2.590909090909091
2974,48,46,53,72,39,49,61,82,2.727272727272727
2975,35,68,69,39,25,63,85,66,2.409090909090909
2976,38,90,30,41,82,60,85,21,2.5
2977,62,73,86,47,84,26,20,90,3.5454545454545454
2978,28,84,53,81,38,55,55,49,2.6818181818181817
2979,32,35,23,91,88,39,74,41,1.7272727272727273
2980,22,22,58,72,89,37,39,38,1.6363636363636365
2981,38,38,42,51,20,41,46,36,0.7272727272727273
2982,74,21,46,41,79,53,31,26,2.090909090909091
2983,85,69,60,70,44,83,82,46,3.772727272727273
2984,90,48,74,77,55,75,43,41,3.4545454545454546
2985,49,24,81,35,38,30,90,67,1.5
2986,48,73,83,26,59,32,69,63,2.772727272727273
2987,77,34,55,78,25,71,40,54,2.772727272727273
2988,36,53,47,25,73,67,22,56,2.3636363636363638
2989,85,38,30,60,46,61,43,77,2.772727272727273
2990,60,31,67,84,80,87,33,61,3.5
2991,59,43,35,21,32,44,58,85,1.5454545454545454
2992,57,84,86,59,50,56,80,89,3.909090909090909
2993,71,22,29,70,22,38,91,33,1.5909090909090908
2994,54,78,41,73,28,50,91,77,3.409090909090909
2995,50,71,37,47,84,21,64,47,2.727272727272727
2996,80,89,62,23,26,20,60,88,2.8181818181818183
2997,63,49,89,82,50,67,77,74,3.909090909090909
2998,62,79,61,29,65,40,83,77,3.409090909090909
2999,76,40,85,33,53,85,20,82,3.090909090909091
3000,42,42,88,72,79,25,88,80,3.0454545454545454
3001,30,57,22,30,41,87,32,68,1.9090909090909092
3002,80,75,61,47,35,68,78,87,3.6818181818181817
3003,69,33,88,46,78,74,34,30,2.6363636363636362
3004,58,44,30,57,75,71,81,51,3.0
3005,63,38,63,54,87,65,28,83,3.227272727272727
3006,85,61,28,67,71,59,70,87,3.9545454545454546
3007,27,56,46,46,89,41,31,44,1.9545454545454546
3008,70,36,61,72,39,71,70,83,3.3181818181818183
3009,70,24,32,61,88,64,30,53,2.8636363636363638
3010,40,76,39,28,70,22,54,20,1.8636363636363635
3011,57,42,53,83,33,25,68,68,2.272727272727273
3012,65,36,24,73,21,88,75,32,2.1363636363636362
3013,71,69,56,73,51,37,48,47,3.1363636363636362
3014,71,23,39,36,57,85,29,53,2.1818181818181817
3015,34,36,83,85,38,61,38,81,2.3636363636363638
3016,28,86,20,71,68,47,68,84,3.272727272727273
3017,76,49,76,51,81,66,60,55,3.727272727272727
3018,87,27,90,58,41,55,83,63,2.8636363636363638
