,CHE 201,MTH 201,MEE 203,MEE 205,CSC 201,EEE 203,EEE 291,MSE 201,gpa
4719,53,51,71,34,28,67,62,33,2.1363636363636362
4720,66,38,78,88,66,85,79,39,3.1363636363636362
4721,33,51,58,68,70,61,31,48,2.8636363636363638
4722,67,59,72,39,45,46,54,84,2.909090909090909
4723,91,30,31,69,37,81,33,24,1.9090909090909092
4724,84,86,52,22,53,79,59,35,3.090909090909091
4725,66,55,68,20,55,32,72,26,2.090909090909091
4726,27,85,44,75,39,58,64,38,2.272727272727273
4727,63,59,73,79,40,82,91,54,3.6818181818181817
4728,56,38,80,20,70,42,39,32,1.6818181818181819
4729,21,37,66,79,28,30,40,79,1.7727272727272727
4730,30,66,69,40,22,55,45,46,2.0
4731,55,33,30,23,49,41,42,39,0.8636363636363636
4732,59,27,37,69,85,45,33,71,2.590909090909091
4733,58,37,64,60,80,72,58,83,3.5
4734,33,88,62,20,33,84,37,24,1.9545454545454546
4735,58,61,67,58,43,81,45,51,3.227272727272727
4736,42,82,64,59,72,21,70,78,3.409090909090909
4737,63,78,75,50,80,52,28,78,4.090909090909091
4738,27,49,27,37,86,89,59,52,2.272727272727273
4739,43,47,36,33,35,35,54,62,1.1818181818181819
4740,47,46,65,64,48,77,48,22,2.590909090909091
4741,29,20,91,54,51,44,88,79,2.3181818181818183
4742,88,54,35,56,47,76,27,60,3.1363636363636362
4743,61,34,88,37,54,73,70,35,2.3181818181818183
4744,50,29,22,71,77,35,56,44,2.0454545454545454
4745,69,67,90,53,33,53,77,87,3.4545454545454546
4746,73,33,27,35,80,35,22,23,1.3636363636363635
4747,84,79,31,34,67,48,63,55,3.0
4748,72,74,80,38,83,74,79,41,3.772727272727273
4749,67,21,38,41,78,27,79,78,2.272727272727273
4750,91,72,32,26,55,80,49,33,2.772727272727273
4751,81,84,25,82,31,42,21,76,3.090909090909091
4752,82,52,85,91,41,86,75,65,3.9545454545454546
4753,30,54,20,60,73,30,76,74,2.6818181818181817
4754,90,88,74,35,53,66,61,30,3.1818181818181817
4755,20,91,88,30,37,61,44,30,1.9545454545454546
4756,22,42,30,77,77,74,59,82,3.0454545454545454
4757,83,71,53,70,88,68,69,53,4.363636363636363
4758,90,45,37,90,51,67,51,78,3.5
4759,47,79,32,81,84,26,42,29,2.590909090909091
4760,46,62,27,70,51,35,73,21,2.3181818181818183
4761,84,90,76,53,50,79,26,33,3.5454545454545454
4762,21,79,39,81,81,85,46,63,3.590909090909091
4763,64,30,54,54,91,20,82,83,2.8181818181818183
4764,42,61,61,58,71,57,59,78,3.5454545454545454
4765,67,78,28,29,87,65,74,50,3.3181818181818183
4766,68,61,71,88,58,61,89,75,4.2727272727272725
4767,83,76,55,43,83,59,35,31,3.090909090909091
4768,81,31,84,69,66,20,31,58,2.6363636363636362
4769,40,67,49,34,56,47,40,23,1.7727272727272727
4770,45,83,48,52,54,22,38,42,2.3181818181818183
4771,76,31,22,77,42,73,44,42,2.3636363636363638
4772,30,73,32,20,21,53,64,24,1.5
4773,87,60,30,27,22,72,38,77,2.772727272727273
4774,56,37,46,56,32,58,66,58,2.0
4775,60,20,46,74,20,36,50,62,2.090909090909091
4776,37,75,84,40,48,30,22,59,2.1818181818181817
4777,27,44,91,34,84,41,47,35,1.5454545454545454
4778,59,69,77,25,65,42,22,71,2.9545454545454546
4779,23,73,87,21,25,48,48,24,1.7272727272727273
4780,83,60,36,74,50,49,67,50,3.3636363636363638
4781,24,84,45,41,42,20,55,64,2.0454545454545454
4782,37,86,71,22,67,83,63,68,3.3181818181818183
4783,50,88,27,34,75,85,59,61,3.3636363636363638
4784,66,71,56,21,42,40,86,25,2.227272727272727
4785,27,25,27,63,79,86,81,35,2.1363636363636362
4786,82,89,61,37,89,46,73,63,3.6818181818181817
4787,65,47,63,44,79,67,21,64,3.1818181818181817
4788,35,82,82,33,49,60,89,64,2.9545454545454546
4789,81,87,29,74,73,47,69,50,3.8181818181818183
4790,69,84,37,36,25,26,72,54,2.090909090909091
4791,26,22,91,32,75,69,53,67,2.3636363636363638
4792,52,60,51,80,58,44,36,42,2.772727272727273
4793,47,59,28,61,36,44,33,30,1.5
4794,67,37,76,38,38,87,83,37,1.9090909090909092
4795,83,90,62,76,60,74,57,79,4.681818181818182
4796,50,60,80,22,87,78,77,49,3.4545454545454546
4797,22,85,35,83,24,84,46,61,2.909090909090909
4798,69,24,79,63,27,74,82,55,2.8636363636363638
4799,29,52,87,75,68,55,21,80,3.3181818181818183
4800,72,42,51,78,86,90,23,33,3.1818181818181817
4801,52,59,44,43,70,88,53,88,3.3636363636363638
4802,23,77,31,88,88,54,24,64,3.227272727272727
4803,31,24,44,76,76,82,31,68,2.6818181818181817
4804,35,63,50,68,72,38,87,44,2.590909090909091
4805,71,76,88,31,77,53,89,51,3.772727272727273
4806,24,44,78,23,68,42,64,91,2.1818181818181817
4807,67,35,63,69,38,65,86,62,2.772727272727273
4808,22,54,74,25,83,79,78,91,3.272727272727273
4809,77,49,53,64,40,74,31,54,3.090909090909091
4810,60,35,28,23,45,31,77,86,1.7272727272727273
4811,40,78,67,81,79,52,25,37,3.1818181818181817
4812,80,35,86,21,91,49,35,80,2.772727272727273
4813,45,67,23,37,59,30,49,42,1.6363636363636365
4814,50,50,53,71,66,34,50,76,3.272727272727273
4815,58,75,76,51,42,69,49,28,2.9545454545454546
4816,33,85,68,85,79,60,88,85,4.090909090909091
4817,24,47,52,59,91,81,57,89,3.227272727272727
4818,49,46,44,25,75,64,66,60,2.6818181818181817
4819,29,57,71,43,20,51,61,89,2.409090909090909
4820,38,72,41,41,66,77,64,88,3.227272727272727
4821,23,84,56,29,32,23,47,73,1.9545454545454546
4822,70,60,61,84,73,72,57,76,4.636363636363637
4823,90,40,36,84,53,28,40,67,2.5454545454545454
4824,44,30,77,69,80,71,74,20,2.727272727272727
4825,47,48,35,28,65,39,29,36,1.1818181818181819
4826,33,62,78,81,56,70,80,28,3.1818181818181817
4827,64,67,58,77,48,65,88,57,3.6818181818181817
4828,75,89,30,89,29,32,70,25,2.5
4829,55,71,59,49,88,47,36,41,2.9545454545454546
4830,52,23,78,22,24,33,89,60,1.6363636363636365
4831,46,59,86,62,45,70,57,22,2.909090909090909
4832,73,76,34,23,29,84,70,37,2.5
4833,57,57,22,62,41,71,84,62,3.090909090909091
4834,26,47,26,43,55,62,45,79,2.227272727272727
4835,57,30,81,72,81,78,55,76,3.727272727272727
4836,71,28,44,73,43,25,24,32,1.5909090909090908
4837,36,65,37,35,77,27,25,37,1.4090909090909092
4838,72,54,35,90,29,55,28,59,2.727272727272727
4839,79,24,76,80,72,24,43,79,3.227272727272727
4840,21,76,32,65,90,47,30,87,3.090909090909091
4841,34,82,47,27,30,72,28,79,2.4545454545454546
4842,31,58,25,56,25,22,36,44,1.0909090909090908
4843,55,60,30,84,64,48,38,22,2.6363636363636362
4844,72,21,41,47,71,39,36,49,2.0
4845,90,21,50,28,21,23,57,27,1.0909090909090908
4846,84,83,30,75,74,24,45,41,3.1818181818181817
4847,63,53,87,25,88,66,72,61,3.5454545454545454
4848,71,46,20,46,57,43,66,39,2.0454545454545454
4849,79,87,25,61,30,66,22,89,3.3636363636363638
4850,21,63,39,44,68,27,90,60,2.1818181818181817
4851,43,53,86,91,83,32,90,54,3.1363636363636362
4852,72,32,51,62,60,20,41,31,2.090909090909091
4853,75,65,44,43,45,71,47,60,3.227272727272727
4854,24,54,83,86,71,74,81,24,3.272727272727273
4855,44,22,78,38,34,28,68,55,1.1818181818181819
4856,79,58,76,45,55,30,76,86,3.272727272727273
4857,69,25,53,73,81,43,64,81,3.1818181818181817
4858,52,59,30,67,38,45,52,28,1.9090909090909092
4859,67,77,53,49,37,65,66,44,2.8636363636363638
4860,57,60,87,48,67,75,59,31,3.227272727272727
4861,61,57,68,53,35,91,83,67,3.3181818181818183
4862,32,65,57,38,48,66,51,30,1.9545454545454546
4863,50,63,78,85,69,24,66,21,3.0
4864,66,31,64,57,56,35,77,58,2.3636363636363638
4865,38,70,30,76,73,81,35,23,2.9545454545454546
4866,36,68,26,27,26,32,71,57,1.3636363636363635
4867,28,24,46,30,46,89,81,60,1.9090909090909092
4868,60,82,82,63,91,63,50,41,3.9545454545454546
4869,49,91,33,71,41,21,33,32,2.0
4870,34,67,66,44,40,40,31,31,1.5
4871,55,24,43,67,21,54,61,54,2.0454545454545454
4872,49,78,70,43,91,67,82,83,3.909090909090909
4873,22,43,29,91,58,68,72,65,2.590909090909091
4874,20,28,87,31,32,73,49,87,1.9090909090909092
4875,32,83,69,67,90,28,73,73,3.409090909090909
4876,53,37,86,27,45,66,85,46,2.1818181818181817
4877,49,60,35,79,73,58,90,27,3.0
4878,90,24,59,80,54,82,65,34,2.909090909090909
4879,55,38,60,25,69,24,24,86,2.0
4880,33,22,58,84,70,43,79,28,2.0
4881,80,26,71,61,29,38,45,22,1.7727272727272727
4882,87,24,84,61,77,60,41,78,3.6363636363636362
4883,65,62,55,62,91,71,52,74,4.2727272727272725
4884,64,35,77,82,80,44,66,29,2.6818181818181817
4885,52,71,44,33,55,50,70,74,3.1363636363636362
4886,39,38,41,76,27,69,70,21,1.5454545454545454
4887,84,85,22,81,72,30,34,87,3.6363636363636362
4888,69,35,91,72,44,35,45,20,1.9090909090909092
4889,39,40,70,83,33,34,66,21,1.5
4890,82,59,68,56,62,78,26,20,3.227272727272727
4891,72,29,52,24,20,59,57,48,1.7727272727272727
4892,44,49,83,85,28,63,58,73,3.0
4893,40,35,21,86,60,46,38,69,2.1818181818181817
4894,62,34,85,71,31,64,91,83,3.1363636363636362
4895,46,82,21,50,84,60,87,75,3.727272727272727
4896,74,39,22,49,72,25,27,48,1.9090909090909092
4897,68,41,58,34,50,49,75,65,2.4545454545454546
4898,73,68,80,84,71,41,64,89,4.2272727272727275
4899,70,76,91,46,45,81,53,78,4.090909090909091
4900,75,31,54,24,49,32,28,81,1.9090909090909092
4901,66,78,52,53,71,72,63,87,4.363636363636363
4902,28,24,65,51,35,82,64,42,1.7727272727272727
4903,39,51,24,66,41,91,46,91,2.6818181818181817
4904,39,51,46,21,62,91,74,91,2.8636363636363638
4905,61,34,56,21,69,77,35,33,2.0454545454545454
4906,47,35,62,42,37,86,75,21,1.6818181818181819
4907,86,40,59,45,47,76,82,84,3.272727272727273
4908,71,30,41,50,83,33,21,50,2.272727272727273
4909,31,79,76,58,31,70,34,91,3.1363636363636362
4910,37,65,29,87,60,36,28,78,2.6363636363636362
4911,63,90,24,75,46,69,21,58,3.3636363636363638
4912,66,33,90,32,83,71,73,36,2.590909090909091
4913,79,58,55,71,46,24,20,81,3.1363636363636362
4914,43,63,62,22,52,23,71,49,2.1363636363636362
4915,42,88,72,90,23,52,53,70,3.409090909090909
4916,69,79,21,33,42,69,45,80,2.909090909090909
4917,77,37,41,44,47,56,88,55,2.227272727272727
4918,84,82,63,88,86,88,52,47,4.409090909090909
4919,23,42,58,20,27,81,33,72,1.8181818181818181
4920,37,55,66,51,47,51,60,91,2.8636363636363638
4921,37,53,86,67,71,48,76,32,2.727272727272727
4922,28,70,91,29,43,82,70,65,2.9545454545454546
4923,64,47,50,70,38,86,86,71,3.4545454545454546
4924,81,40,63,48,20,31,81,22,1.7272727272727273
4925,69,32,25,87,36,30,52,21,1.3636363636363635
4926,27,69,61,27,48,23,64,42,1.6818181818181819
4927,42,80,74,59,34,30,56,32,2.0454545454545454
4928,69,45,48,32,27,42,56,31,1.3636363636363635
4929,64,77,52,85,38,70,52,37,3.227272727272727
4930,64,29,85,20,45,67,45,25,1.9090909090909092
4931,52,30,31,24,68,47,76,38,1.4545454545454546
4932,20,74,77,65,23,25,31,34,1.9090909090909092
4933,40,50,42,41,35,51,85,59,1.9545454545454546
4934,46,45,90,33,78,90,40,39,2.5
4935,68,74,37,88,85,69,83,77,4.2727272727272725
4936,47,81,79,26,40,67,28,53,2.727272727272727
4937,36,87,24,40,41,84,49,89,2.6363636363636362
4938,23,21,55,57,73,89,89,66,2.8181818181818183
4939,81,25,76,56,69,69,48,69,3.272727272727273
4940,28,78,59,62,64,50,27,90,3.3636363636363638
4941,87,45,44,42,83,88,23,85,3.3181818181818183
4942,60,21,81,85,26,30,88,81,2.590909090909091
4943,80,57,88,84,77,78,41,58,4.181818181818182
4944,59,57,88,30,46,56,86,38,2.3181818181818183
4945,64,74,40,28,23,27,32,31,1.5454545454545454
4946,35,25,67,63,82,84,73,52,2.909090909090909
4947,65,30,23,81,27,29,35,41,1.3636363636363635
4948,70,70,85,23,24,87,30,78,3.409090909090909
4949,73,32,46,29,73,66,29,74,2.772727272727273
4950,75,22,25,27,91,65,47,43,2.1363636363636362
4951,29,78,51,37,39,26,89,36,1.4090909090909092
4952,51,72,38,22,88,20,58,24,2.1363636363636362
4953,64,45,27,74,83,57,39,66,3.227272727272727
4954,88,62,66,34,24,54,91,46,2.6818181818181817
4955,56,63,45,47,87,22,30,21,2.272727272727273
4956,38,59,48,73,57,50,63,30,2.409090909090909
4957,48,42,66,20,57,25,85,77,2.1363636363636362
4958,36,77,83,49,75,78,34,84,3.6818181818181817
4959,58,28,71,78,69,85,27,52,3.1818181818181817
4960,43,42,74,59,71,83,68,34,2.727272727272727
4961,28,63,32,72,30,20,68,23,1.5909090909090908
4962,48,40,76,60,76,56,68,42,2.8636363636363638
4963,65,67,41,64,70,46,45,73,3.6363636363636362
4964,82,72,65,77,87,31,75,36,3.5454545454545454
4965,84,22,81,53,63,35,63,29,2.272727272727273
4966,21,22,88,21,30,57,46,35,0.9545454545454546
4967,44,38,64,67,42,72,70,62,2.6363636363636362
4968,34,88,52,51,29,90,62,39,2.4545454545454546
4969,56,81,51,51,61,60,58,44,3.3636363636363638
4970,77,41,89,63,86,35,46,43,2.772727272727273
4971,69,68,28,61,80,84,34,44,3.3181818181818183
4972,70,71,27,55,20,91,44,29,2.727272727272727
4973,91,25,81,59,50,30,23,35,1.9545454545454546
4974,35,85,83,20,90,45,26,21,2.3181818181818183
4975,56,64,87,70,61,91,82,35,3.727272727272727
4976,77,38,76,82,83,88,27,63,3.727272727272727
4977,23,48,48,91,40,79,55,40,2.3181818181818183
4978,50,36,28,52,36,59,29,33,1.2272727272727273
4979,72,80,85,29,85,21,24,85,3.409090909090909
4980,82,75,91,79,28,56,48,81,3.909090909090909
4981,41,53,50,80,41,59,74,20,2.409090909090909
4982,85,51,29,27,63,67,44,25,2.3636363636363638
4983,84,75,58,64,20,56,42,21,2.8636363636363638
4984,64,62,57,36,44,51,39,89,2.772727272727273
4985,33,43,77,71,59,78,83,20,2.6363636363636362
4986,25,41,38,48,62,52,83,58,2.0454545454545454
4987,20,20,80,86,58,38,58,76,2.3636363636363638
4988,57,40,44,37,26,80,88,42,1.7272727272727273
4989,25,42,37,79,55,70,79,32,2.1818181818181817
4990,48,87,87,24,78,20,39,56,2.727272727272727
4991,78,74,56,36,28,41,74,45,2.5
4992,75,51,67,35,72,68,51,49,3.227272727272727
4993,91,36,76,42,64,65,87,63,3.1363636363636362
4994,83,23,69,91,49,87,57,89,3.5
4995,69,39,52,50,75,50,24,28,2.3181818181818183
4996,60,57,88,56,88,68,42,26,3.227272727272727
4997,27,67,53,49,40,23,84,81,2.3181818181818183
4998,52,73,34,80,89,61,75,38,3.4545454545454546
4999,78,48,55,54,62,25,89,81,3.1818181818181817
5000,25,44,44,50,55,65,79,76,2.5454545454545454
5001,56,30,78,65,47,23,41,41,1.8636363636363635
5002,78,23,47,38,70,90,72,78,3.1363636363636362
5003,40,32,43,90,83,74,39,51,2.6818181818181817
5004,66,56,81,90,48,84,55,72,4.0
5005,69,82,79,61,40,61,55,25,3.272727272727273
5006,47,41,26,60,89,68,77,37,2.4545454545454546
5007,67,36,47,65,28,67,46,31,1.9090909090909092
5008,63,87,54,37,23,27,43,54,2.1818181818181817
5009,28,44,50,29,47,27,70,55,1.3636363636363635
5010,51,34,59,87,55,58,23,82,2.8636363636363638
5011,75,82,65,75,43,84,64,70,4.318181818181818
5012,56,66,71,36,72,21,76,86,3.1818181818181817
5013,70,48,85,39,58,47,59,56,2.727272727272727
5014,91,65,20,70,74,65,44,36,3.3636363636363638
5015,32,27,76,65,28,64,40,90,2.272727272727273
5016,24,80,80,86,25,41,79,75,3.090909090909091
5017,22,79,30,90,29,61,49,23,2.227272727272727
5018,64,51,58,48,22,39,30,83,2.3181818181818183
5019,56,86,48,85,74,48,20,85,3.8181818181818183
5020,64,52,77,64,66,79,61,43,3.6363636363636362
5021,25,42,90,54,26,53,86,23,1.6818181818181819
5022,78,46,49,60,52,79,33,72,3.5454545454545454
5023,56,36,54,49,84,22,89,53,2.272727272727273
5024,83,77,87,63,23,45,41,71,3.590909090909091
5025,63,66,72,34,43,52,62,54,2.8636363636363638
5026,81,87,23,70,54,56,76,58,3.727272727272727
5027,90,80,21,33,81,32,41,48,2.590909090909091
5028,56,76,52,27,85,41,52,50,2.9545454545454546
5029,24,48,61,59,29,76,42,50,2.272727272727273
5030,38,32,48,37,27,72,49,58,1.3636363636363635
5031,59,80,61,61,44,63,67,51,3.5
5032,45,20,58,75,50,66,29,84,2.8636363636363638
5033,65,88,38,61,86,62,29,25,3.227272727272727
5034,28,22,40,76,45,38,72,75,1.9545454545454546
5035,20,54,38,25,53,54,83,33,1.5909090909090908
5036,24,87,86,42,82,70,57,27,3.0
5037,45,45,34,81,41,80,35,67,2.6818181818181817
5038,90,49,42,71,85,69,30,47,3.3181818181818183
5039,35,61,20,35,62,64,52,37,1.9545454545454546
5040,78,47,51,54,87,71,59,65,3.772727272727273
5041,70,22,36,78,37,31,24,46,1.6363636363636365
5042,22,62,53,42,88,22,26,51,2.227272727272727
5043,41,87,84,76,46,63,45,42,3.227272727272727
5044,27,44,49,78,45,27,85,36,1.5454545454545454
5045,48,27,78,31,83,88,80,29,2.3181818181818183
5046,86,34,39,63,82,54,56,87,3.1363636363636362
5047,23,80,34,35,80,72,81,32,2.5
5048,42,49,65,32,70,57,61,60,2.6818181818181817
5049,67,86,50,42,31,22,32,75,2.5454545454545454
5050,53,42,60,24,35,39,44,57,1.4090909090909092
5051,70,62,52,62,84,71,25,59,4.0
5052,49,81,30,45,80,41,38,83,2.9545454545454546
5053,47,47,74,35,81,49,34,73,2.727272727272727
5054,62,65,64,64,63,86,44,24,3.4545454545454546
5055,25,90,68,86,48,87,38,49,3.1818181818181817
5056,90,53,58,69,23,35,66,64,2.772727272727273
5057,67,46,61,48,73,59,58,46,3.0454545454545454
5058,33,21,46,28,71,43,65,27,1.1818181818181819
5059,70,66,55,22,40,86,44,31,2.5454545454545454
5060,61,58,32,37,30,22,25,32,1.0909090909090908
5061,79,57,86,30,49,34,25,42,2.090909090909091
5062,81,64,60,35,68,58,52,39,2.8636363636363638
5063,85,76,30,64,31,89,53,81,3.6363636363636362
5064,41,27,88,76,48,43,51,44,1.9545454545454546
5065,80,75,64,36,54,86,79,31,3.272727272727273
5066,26,90,64,61,54,36,62,67,2.9545454545454546
5067,53,40,50,83,90,45,50,27,2.6363636363636362
5068,57,54,52,23,55,78,78,50,2.9545454545454546
5069,77,85,45,55,90,42,54,71,3.8181818181818183
5070,57,73,39,37,47,88,59,31,2.409090909090909
5071,87,85,28,43,37,40,77,46,2.3636363636363638
5072,64,45,63,68,38,27,28,60,2.3636363636363638
5073,82,33,29,59,20,35,42,42,1.2727272727272727
5074,82,54,58,28,63,21,21,26,2.0454545454545454
5075,37,34,69,25,40,57,80,73,1.8181818181818181
5076,43,65,48,38,66,72,88,49,2.772727272727273
5077,75,72,56,89,69,84,29,75,4.454545454545454
5078,39,47,79,85,80,75,52,31,3.0
5079,72,40,72,53,42,62,89,42,2.772727272727273
5080,79,75,43,83,79,88,76,43,4.090909090909091
5081,31,27,72,28,72,57,33,58,1.9545454545454546
5082,32,55,55,65,60,58,34,56,2.727272727272727
5083,59,87,56,84,91,34,54,45,3.3636363636363638
5084,81,25,38,43,76,24,60,20,1.6818181818181819
5085,87,64,38,39,56,69,66,22,2.5454545454545454
5086,83,20,66,77,49,75,85,32,2.909090909090909
5087,75,26,61,71,76,25,27,69,2.9545454545454546
5088,64,70,39,62,78,63,46,36,3.3181818181818183
5089,54,36,46,22,60,89,24,52,2.227272727272727
5090,58,57,29,36,65,87,90,56,2.8181818181818183
5091,76,77,91,87,52,26,31,31,3.1363636363636362
5092,72,49,64,32,28,82,82,91,3.0
5093,64,78,80,34,41,51,77,33,2.6818181818181817
5094,73,72,27,85,83,46,44,91,3.9545454545454546
5095,42,88,79,33,30,40,61,57,2.227272727272727
5096,54,78,63,58,38,84,91,79,3.6818181818181817
5097,55,74,38,33,91,45,91,58,2.909090909090909
5098,58,26,36,90,65,61,29,78,2.8636363636363638
5099,42,29,91,39,44,53,73,26,1.3636363636363635
5100,62,37,56,67,38,41,31,39,1.5
5101,26,82,23,67,37,38,78,74,2.3636363636363638
5102,29,87,75,83,51,38,75,86,3.3636363636363638
5103,80,28,27,49,62,55,87,71,2.8181818181818183
5104,48,89,60,68,23,55,60,83,3.3636363636363638
5105,80,86,83,36,54,25,26,21,2.4545454545454546
5106,84,63,88,74,69,82,23,64,4.318181818181818
5107,37,36,43,64,21,31,48,69,1.2727272727272727
5108,21,79,68,50,78,34,23,63,2.909090909090909
5109,55,86,81,22,61,39,79,40,2.6818181818181817
5110,64,32,84,78,56,32,55,72,2.909090909090909
5111,29,38,91,67,52,44,23,50,1.9545454545454546
5112,54,50,31,73,85,77,53,29,3.1363636363636362
5113,51,56,72,51,62,63,62,31,3.090909090909091
5114,71,87,43,44,84,59,70,36,3.1363636363636362
5115,81,89,62,71,52,40,65,32,3.3636363636363638
5116,79,58,86,40,34,70,75,20,2.727272727272727
5117,54,36,74,61,38,43,62,91,2.409090909090909
5118,72,67,53,49,60,82,89,74,4.090909090909091
5119,51,90,90,80,28,76,43,28,3.1818181818181817
5120,33,84,65,66,77,20,42,82,3.227272727272727
5121,68,21,74,26,32,91,63,90,2.5454545454545454
5122,39,47,89,49,36,75,36,79,2.4545454545454546
5123,52,40,36,90,76,73,55,24,2.772727272727273
5124,55,21,21,76,42,64,63,83,2.6363636363636362
5125,74,30,46,85,79,91,67,80,3.772727272727273
5126,27,29,89,89,80,85,24,49,2.772727272727273
5127,67,28,65,58,32,45,28,60,2.1363636363636362
5128,37,86,27,25,62,74,28,27,2.1363636363636362
5129,70,22,50,90,51,84,80,22,2.9545454545454546
5130,55,86,48,79,48,48,43,31,2.772727272727273
5131,91,71,83,75,48,62,74,84,4.454545454545454
5132,73,80,26,26,83,85,67,43,3.272727272727273
5133,87,69,48,56,83,33,89,63,3.4545454545454546
5134,61,35,52,64,77,30,82,73,2.9545454545454546
5135,49,48,34,44,80,45,54,38,1.8636363636363635
5136,63,51,72,77,41,53,69,31,2.9545454545454546
5137,46,84,75,80,58,82,62,83,4.2727272727272725
5138,75,85,41,37,62,89,31,80,3.590909090909091
5139,63,55,42,44,55,49,21,27,2.0
5140,38,67,32,57,21,71,64,24,2.0
5141,43,29,21,78,54,66,78,70,2.6818181818181817
5142,28,44,63,29,48,26,84,60,1.5909090909090908
5143,22,43,83,91,38,48,61,85,2.4545454545454546
5144,90,33,59,39,79,88,32,71,3.0
5145,67,33,86,90,71,78,42,35,3.090909090909091
5146,61,24,52,28,70,69,69,83,2.909090909090909
5147,61,63,20,36,82,49,31,31,2.227272727272727
5148,40,69,72,39,74,48,26,88,2.9545454545454546
5149,64,60,28,48,78,32,35,53,2.6363636363636362
5150,45,42,39,46,81,27,28,39,1.4090909090909092
5151,35,75,52,28,47,84,29,69,2.6818181818181817
5152,73,47,24,55,49,41,76,57,2.5
5153,69,51,76,66,87,55,91,82,4.090909090909091
5154,27,38,86,87,63,26,55,91,2.5
5155,38,42,32,51,69,75,47,25,1.9090909090909092
5156,58,72,25,69,44,30,46,25,2.090909090909091
5157,87,75,70,86,74,41,85,85,4.454545454545454
5158,32,47,29,59,28,47,37,71,1.7272727272727273
5159,57,85,50,49,46,68,24,72,3.3636363636363638
5160,73,72,91,23,34,62,62,48,3.0454545454545454
5161,55,60,73,45,83,32,50,42,2.8181818181818183
5162,42,24,49,89,40,32,80,32,1.3636363636363635
5163,88,84,79,81,38,54,42,39,3.1818181818181817
5164,70,62,20,27,30,33,29,82,2.090909090909091
5165,83,90,58,67,65,75,43,81,4.363636363636363
5166,76,37,64,54,48,91,21,80,3.090909090909091
5167,43,46,62,74,78,74,64,67,3.6363636363636362
5168,69,22,26,56,39,68,33,60,2.0454545454545454
5169,83,62,57,88,36,24,44,32,2.409090909090909
5170,78,63,41,21,75,70,62,48,3.3181818181818183
5171,69,41,85,33,58,47,33,31,1.8636363636363635
5172,64,61,52,66,32,89,42,70,3.5
5173,32,90,51,33,22,59,52,53,2.1363636363636362
5174,29,90,37,36,53,54,77,57,2.3636363636363638
5175,79,47,70,23,75,71,37,91,3.5454545454545454
5176,47,41,69,21,87,54,81,35,2.1363636363636362
5177,45,71,76,90,37,91,53,37,3.1363636363636362
5178,20,51,54,89,69,32,52,35,2.1818181818181817
5179,49,46,50,40,74,53,56,57,2.6818181818181817
5180,45,91,42,72,71,76,62,50,3.909090909090909
5181,68,23,36,83,69,82,63,71,3.3181818181818183
5182,57,31,76,27,24,78,32,40,1.6818181818181819
5183,63,52,29,27,63,38,81,20,1.8636363636363635
5184,48,40,21,68,85,61,34,90,2.909090909090909
5185,51,58,85,80,39,45,59,79,3.1818181818181817
5186,90,51,43,70,49,79,81,81,3.8636363636363638
5187,50,24,80,23,74,30,89,44,1.9090909090909092
5188,48,35,20,85,86,83,80,69,3.090909090909091
5189,37,72,33,90,40,66,71,47,2.772727272727273
5190,82,21,55,27,79,46,77,60,2.6818181818181817
5191,77,39,68,87,36,68,24,44,2.409090909090909
5192,48,58,60,35,39,86,51,58,2.409090909090909
5193,20,21,38,22,73,30,44,57,1.1363636363636365
5194,28,42,40,44,78,28,71,63,1.8636363636363635
5195,42,27,24,70,50,71,40,69,2.5
5196,81,54,53,52,57,59,52,57,3.272727272727273
5197,36,32,70,36,28,21,23,22,0.45454545454545453
5198,38,83,71,28,76,62,40,54,3.0454545454545454
5199,51,61,53,62,28,69,29,75,3.1818181818181817
5200,48,42,39,40,47,46,64,66,1.8636363636363635
5201,35,73,86,56,25,76,67,45,2.909090909090909
5202,63,24,30,86,48,46,71,46,2.272727272727273
5203,23,27,25,58,50,69,73,82,2.272727272727273
5204,51,41,59,91,55,74,85,28,2.8636363636363638
5205,86,45,76,59,53,74,91,25,3.227272727272727
5206,27,41,85,51,43,44,39,88,2.0
5207,81,56,51,44,50,52,70,84,3.3636363636363638
5208,24,29,29,37,54,55,65,29,1.0
5209,48,70,77,45,52,51,21,89,3.409090909090909
5210,44,40,69,58,26,37,72,84,2.0
5211,90,70,55,32,24,80,37,45,2.8181818181818183
5212,61,58,49,66,26,78,90,78,3.409090909090909
5213,88,28,59,67,45,60,54,60,3.0
5214,66,35,58,46,63,57,78,60,2.8181818181818183
5215,51,60,62,56,59,90,41,60,3.590909090909091
5216,81,70,39,43,55,82,55,87,3.6363636363636362
5217,25,33,46,78,20,57,36,46,1.5454545454545454
5218,45,55,46,50,62,20,81,64,2.727272727272727
5219,79,20,86,75,60,29,67,24,2.5454545454545454
5220,69,44,31,46,46,86,73,52,2.590909090909091
5221,48,75,47,35,80,37,39,49,2.3181818181818183
5222,24,47,43,74,37,40,48,84,2.0454545454545454
5223,20,70,61,78,23,50,61,22,2.5454545454545454
5224,66,73,43,35,36,91,39,36,2.227272727272727
5225,52,23,42,58,31,75,22,30,1.5909090909090908
5226,66,26,62,76,40,40,42,91,2.590909090909091
5227,90,29,87,71,30,40,40,37,2.0
5228,90,56,30,81,35,64,88,85,3.3636363636363638
5229,23,72,76,91,51,90,21,89,3.8181818181818183
